key, granule, total (s), cmr (s), dmrpp (s), signed_url (s), transmit (s), BES response, BES path, DAP CE
1692903657-187,ATL12_20200101002212_00810601_005_02.h5.dmrpp,4.057366,0.217949,2.306979,-,1.516287,get.dap,/hyrax/ngap/collections/C1241426998-NSIDC_CUAT/granules/ATL12_20200101002212_00810601_005_02.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_ssh_segments_latitude[0:8:];/gt3r_ssh_segments_longitude[0:8:];/gt3r_ssh_segments_delta_time[0:8:];/gt3l_ssh_segments_latitude[0:8:];/gt3l_ssh_segments_longitude[0:8:];/gt3l_ssh_segments_delta_time[0:8:];/gt2r_ssh_segments_latitude[0:8:];/gt2r_ssh_segments_longitude[0:8:];/gt2r_ssh_segments_delta_time[0:8:];/gt2l_ssh_segments_latitude[0:8:];/gt2l_ssh_segments_longitude[0:8:];/gt2l_ssh_segments_delta_time[0:8:];/gt1r_ssh_segments_latitude[0:8:];/gt1r_ssh_segments_longitude[0:8:];/gt1r_ssh_segments_delta_time[0:8:];/gt1l_ssh_segments_latitude[0:8:];/gt1l_ssh_segments_longitude[0:8:];/gt1l_ssh_segments_delta_time[0:8:]
1692903710-187,ATL13_20200101002212_00810601_005_01.h5.dmrpp,5.982109,0.382053,2.303358,2.312953,0.965439,get.dap,/hyrax/ngap/collections/C1241427013-NSIDC_CUAT/granules/ATL13_20200101002212_00810601_005_01.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_segment_lat[0:256:];/gt3r_segment_lon[0:256:];/gt3r_delta_time[0:256:];/gt3l_segment_lat[0:256:];/gt3l_segment_lon[0:256:];/gt3l_delta_time[0:256:];/gt2r_segment_lat[0:256:];/gt2r_segment_lon[0:256:];/gt2r_delta_time[0:256:];/gt2l_segment_lat[0:256:];/gt2l_segment_lon[0:256:];/gt2l_delta_time[0:256:];/gt1r_segment_lat[0:256:];/gt1r_segment_lon[0:256:];/gt1r_delta_time[0:256:];/gt1l_segment_lat[0:256:];/gt1l_segment_lon[0:256:];/gt1l_delta_time[0:256:]
1692903762-187,ATL13_20200101002212_00810601_005_01.h5.dmrpp,3.584339,0.198671,2.294094,-,1.073228,get.dap,/hyrax/ngap/collections/C1241427013-NSIDC_CUAT/granules/ATL13_20200101002212_00810601_005_01.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_segment_lat[0:256:];/gt3r_segment_lon[0:256:];/gt3r_delta_time[0:256:];/gt3l_segment_lat[0:256:];/gt3l_segment_lon[0:256:];/gt3l_delta_time[0:256:];/gt2r_segment_lat[0:256:];/gt2r_segment_lon[0:256:];/gt2r_delta_time[0:256:];/gt2l_segment_lat[0:256:];/gt2l_segment_lon[0:256:];/gt2l_delta_time[0:256:];/gt1r_segment_lat[0:256:];/gt1r_segment_lon[0:256:];/gt1r_delta_time[0:256:];/gt1l_segment_lat[0:256:];/gt1l_segment_lon[0:256:];/gt1l_delta_time[0:256:]
1692903826-187,ATL08_20200101145654_00900605_005_01.h5.dmrpp,3.863201,0.20854,2.363329,-,1.264808,get.dap,/hyrax/ngap/collections/C1241426907-NSIDC_CUAT/granules/ATL08_20200101145654_00900605_005_01.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_land_segments_latitude[0:8:];/gt3r_land_segments_longitude[0:8:];/gt3r_land_segments_terrain_h_te_best_fit[0:8:];/gt3r_land_segments_canopy_h_canopy[0:8:];/gt3r_land_segments_delta_time[0:8:];/gt3l_land_segments_latitude[0:8:];/gt3l_land_segments_longitude[0:8:];/gt3l_land_segments_terrain_h_te_best_fit[0:8:];/gt3l_land_segments_canopy_h_canopy[0:8:];/gt3l_land_segments_delta_time[0:8:];/gt2r_land_segments_latitude[0:8:];/gt2r_land_segments_longitude[0:8:];/gt2r_land_segments_terrain_h_te_best_fit[0:8:];/gt2r_land_segments_canopy_h_canopy[0:8:];/gt2r_land_segments_delta_time[0:8:];/gt2l_land_segments_latitude[0:8:];/gt2l_land_segments_longitude[0:8:];/gt2l_land_segments_terrain_h_te_best_fit[0:8:];/gt2l_land_segments_canopy_h_canopy[0:8:];/gt2l_land_segments_delta_time[0:8:];/gt1r_land_segments_latitude[0:8:];/gt1r_land_segments_longitude[0:8:];/gt1r_land_segments_terrain_h_te_best_fit[0:8:];/gt1r_land_segments_canopy_h_canopy[0:8:];/gt1r_land_segments_delta_time[0:8:];/gt1l_land_segments_latitude[0:8:];/gt1l_land_segments_longitude[0:8:];/gt1l_land_segments_terrain_h_te_best_fit[0:8:];/gt1l_land_segments_canopy_h_canopy[0:8:];/gt1l_land_segments_delta_time[0:8:]
1692903965-187,ATL03_20200101145654_00900605_005_01.h5.dmrpp,5.58818,0.239252,2.443428,2.36006,0.498661,get.dap,/hyrax/ngap/collections/C1241426826-NSIDC_CUAT/granules/ATL03_20200101145654_00900605_005_01.h5.dap,/gt3r_geolocation_delta_time;/gt3r_geolocation_reference_photon_lat;/gt3r_geolocation_reference_photon_lon;/gt3r_geolocation_reference_photon_index;/gt3r_geolocation_segment_ph_cnt;/gt3r_geolocation_ph_index_beg;/gt3r_geolocation_segment_id
1692904211-187,ATL03_20200101145654_00900605_005_01.h5.dmrpp,2.987618,0.22078,2.347694,-,0.371109,get.dap,/hyrax/ngap/collections/C1241426826-NSIDC_CUAT/granules/ATL03_20200101145654_00900605_005_01.h5.dap,/gt3r_geolocation_delta_time;/gt3r_geolocation_reference_photon_lat;/gt3r_geolocation_reference_photon_lon;/gt3r_geolocation_reference_photon_index;/gt3r_geolocation_segment_ph_cnt;/gt3r_geolocation_ph_index_beg;/gt3r_geolocation_segment_id
1692954023-187,ATL08_20200106083947_01620610_005_01.h5.dmrpp,5.436619,0.201712,2.560502,2.44434,0.22072,get.dap,/hyrax/ngap/collections/C1241426907-NSIDC_CUAT/granules/ATL08_20200106083947_01620610_005_01.h5.dap,/orbit_info_rgt;/orbit_info_orbit_number;/orbit_info_crossing_time;/orbit_info_sc_orient;/orbit_info_sc_orient_time
1693246746-187,ATL06_20200101223747_00950603_005_01.h5.dmrpp,5.982243,0.460014,2.542186,2.312098,0.651815,get.dap,/hyrax/ngap/collections/C1241426872-NSIDC_CUAT/granules/ATL06_20200101223747_00950603_005_01.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_land_ice_segments_latitude[0:256:];/gt3r_land_ice_segments_longitude[0:256:];/gt3r_land_ice_segments_delta_time[0:256:];/gt3l_land_ice_segments_latitude[0:256:];/gt3l_land_ice_segments_longitude[0:256:];/gt3l_land_ice_segments_delta_time[0:256:];/gt2r_land_ice_segments_latitude[0:256:];/gt2r_land_ice_segments_longitude[0:256:];/gt2r_land_ice_segments_delta_time[0:256:];/gt2l_land_ice_segments_latitude[0:256:];/gt2l_land_ice_segments_longitude[0:256:];/gt2l_land_ice_segments_delta_time[0:256:];/gt1r_land_ice_segments_latitude[0:256:];/gt1r_land_ice_segments_longitude[0:256:];/gt1r_land_ice_segments_delta_time[0:256:];/gt1l_land_ice_segments_latitude[0:256:];/gt1l_land_ice_segments_longitude[0:256:];/gt1l_land_ice_segments_delta_time[0:256:]
1693246971-187,ATL06_20200101223747_00950603_005_01.h5.dmrpp,3.188847,0.207324,2.304688,-,0.659572,get.dap,/hyrax/ngap/collections/C1241426872-NSIDC_CUAT/granules/ATL06_20200101223747_00950603_005_01.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_land_ice_segments_latitude[0:256:];/gt3r_land_ice_segments_longitude[0:256:];/gt3r_land_ice_segments_delta_time[0:256:];/gt3l_land_ice_segments_latitude[0:256:];/gt3l_land_ice_segments_longitude[0:256:];/gt3l_land_ice_segments_delta_time[0:256:];/gt2r_land_ice_segments_latitude[0:256:];/gt2r_land_ice_segments_longitude[0:256:];/gt2r_land_ice_segments_delta_time[0:256:];/gt2l_land_ice_segments_latitude[0:256:];/gt2l_land_ice_segments_longitude[0:256:];/gt2l_land_ice_segments_delta_time[0:256:];/gt1r_land_ice_segments_latitude[0:256:];/gt1r_land_ice_segments_longitude[0:256:];/gt1r_land_ice_segments_delta_time[0:256:];/gt1l_land_ice_segments_latitude[0:256:];/gt1l_land_ice_segments_longitude[0:256:];/gt1l_land_ice_segments_delta_time[0:256:]
1693247046-187,ATL06_20200101223747_00950603_005_01.h5.dmrpp,3.98508,0.439344,2.440511,-,1.087344,get.dap,/hyrax/ngap/collections/C1241426872-NSIDC_CUAT/granules/ATL06_20200101223747_00950603_005_01.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_land_ice_segments_latitude[0:256:];/gt3r_land_ice_segments_longitude[0:256:];/gt3r_land_ice_segments_delta_time[0:256:];/gt3l_land_ice_segments_latitude[0:256:];/gt3l_land_ice_segments_longitude[0:256:];/gt3l_land_ice_segments_delta_time[0:256:];/gt2r_land_ice_segments_latitude[0:256:];/gt2r_land_ice_segments_longitude[0:256:];/gt2r_land_ice_segments_delta_time[0:256:];/gt2l_land_ice_segments_latitude[0:256:];/gt2l_land_ice_segments_longitude[0:256:];/gt2l_land_ice_segments_delta_time[0:256:];/gt1r_land_ice_segments_latitude[0:256:];/gt1r_land_ice_segments_longitude[0:256:];/gt1r_land_ice_segments_delta_time[0:256:];/gt1l_land_ice_segments_latitude[0:256:];/gt1l_land_ice_segments_longitude[0:256:];/gt1l_land_ice_segments_delta_time[0:256:]
1693247095-187,ATL07-01_20200101015629_00820601_005_01.h5.dmrpp,6.301865,0.216254,2.330287,2.295265,1.435024,get.dap,/hyrax/ngap/collections/C1241426887-NSIDC_CUAT/granules/ATL07-01_20200101015629_00820601_005_01.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_sea_ice_segments_latitude[0:1024:];/gt3r_sea_ice_segments_longitude[0:1024:];/gt3r_sea_ice_segments_delta_time[0:1024:];/gt3l_sea_ice_segments_latitude[0:1024:];/gt3l_sea_ice_segments_longitude[0:1024:];/gt3l_sea_ice_segments_delta_time[0:1024:];/gt2r_sea_ice_segments_latitude[0:1024:];/gt2r_sea_ice_segments_longitude[0:1024:];/gt2r_sea_ice_segments_delta_time[0:1024:];/gt2l_sea_ice_segments_latitude[0:1024:];/gt2l_sea_ice_segments_longitude[0:1024:];/gt2l_sea_ice_segments_delta_time[0:1024:];/gt1r_sea_ice_segments_latitude[0:1024:];/gt1r_sea_ice_segments_longitude[0:1024:];/gt1r_sea_ice_segments_delta_time[0:1024:];/gt1l_sea_ice_segments_latitude[0:1024:];/gt1l_sea_ice_segments_longitude[0:1024:];/gt1l_sea_ice_segments_delta_time[0:1024:]
1693247121-187,ATL07-01_20200101015629_00820601_005_01.h5.dmrpp,4.326956,0.219356,2.305787,-,1.777161,get.dap,/hyrax/ngap/collections/C1241426887-NSIDC_CUAT/granules/ATL07-01_20200101015629_00820601_005_01.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_sea_ice_segments_latitude[0:1024:];/gt3r_sea_ice_segments_longitude[0:1024:];/gt3r_sea_ice_segments_delta_time[0:1024:];/gt3l_sea_ice_segments_latitude[0:1024:];/gt3l_sea_ice_segments_longitude[0:1024:];/gt3l_sea_ice_segments_delta_time[0:1024:];/gt2r_sea_ice_segments_latitude[0:1024:];/gt2r_sea_ice_segments_longitude[0:1024:];/gt2r_sea_ice_segments_delta_time[0:1024:];/gt2l_sea_ice_segments_latitude[0:1024:];/gt2l_sea_ice_segments_longitude[0:1024:];/gt2l_sea_ice_segments_delta_time[0:1024:];/gt1r_sea_ice_segments_latitude[0:1024:];/gt1r_sea_ice_segments_longitude[0:1024:];/gt1r_sea_ice_segments_delta_time[0:1024:];/gt1l_sea_ice_segments_latitude[0:1024:];/gt1l_sea_ice_segments_longitude[0:1024:];/gt1l_sea_ice_segments_delta_time[0:1024:]
1693247158-187,ATL07-01_20200101015629_00820601_005_01.h5.dmrpp,4.13694,0.210172,2.334867,-,1.567484,get.dap,/hyrax/ngap/collections/C1241426887-NSIDC_CUAT/granules/ATL07-01_20200101015629_00820601_005_01.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_sea_ice_segments_latitude[0:1024:];/gt3r_sea_ice_segments_longitude[0:1024:];/gt3r_sea_ice_segments_delta_time[0:1024:];/gt3l_sea_ice_segments_latitude[0:1024:];/gt3l_sea_ice_segments_longitude[0:1024:];/gt3l_sea_ice_segments_delta_time[0:1024:];/gt2r_sea_ice_segments_latitude[0:1024:];/gt2r_sea_ice_segments_longitude[0:1024:];/gt2r_sea_ice_segments_delta_time[0:1024:];/gt2l_sea_ice_segments_latitude[0:1024:];/gt2l_sea_ice_segments_longitude[0:1024:];/gt2l_sea_ice_segments_delta_time[0:1024:];/gt1r_sea_ice_segments_latitude[0:1024:];/gt1r_sea_ice_segments_longitude[0:1024:];/gt1r_sea_ice_segments_delta_time[0:1024:];/gt1l_sea_ice_segments_latitude[0:1024:];/gt1l_sea_ice_segments_longitude[0:1024:];/gt1l_sea_ice_segments_delta_time[0:1024:]
1693247214-187,ATL08_20200101145654_00900605_005_01.h5.dmrpp,3.01439,0.208099,2.298531,-,0.481494,get.dap,/hyrax/ngap/collections/C1241426907-NSIDC_CUAT/granules/ATL08_20200101145654_00900605_005_01.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_land_segments_latitude[0:64:];/gt3r_land_segments_longitude[0:64:];/gt3r_land_segments_delta_time[0:64:];/gt3l_land_segments_latitude[0:64:];/gt3l_land_segments_longitude[0:64:];/gt3l_land_segments_delta_time[0:64:];/gt2r_land_segments_latitude[0:64:];/gt2r_land_segments_longitude[0:64:];/gt2r_land_segments_delta_time[0:64:];/gt2l_land_segments_latitude[0:64:];/gt2l_land_segments_longitude[0:64:];/gt2l_land_segments_delta_time[0:64:];/gt1r_land_segments_latitude[0:64:];/gt1r_land_segments_longitude[0:64:];/gt1r_land_segments_delta_time[0:64:];/gt1l_land_segments_latitude[0:64:];/gt1l_land_segments_longitude[0:64:];/gt1l_land_segments_delta_time[0:64:]
1693247297-187,ATL10-01_20200101002212_00810601_005_02.h5.dmrpp,6.35658,0.20013,2.326707,2.276831,1.531802,get.dap,/hyrax/ngap/collections/C1241426950-NSIDC_CUAT/granules/ATL10-01_20200101002212_00810601_005_02.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_freeboard_beam_segment_beam_freeboard_latitude[0:2048:];/gt3r_freeboard_beam_segment_beam_freeboard_longitude[0:2048:];/gt3r_freeboard_beam_segment_beam_freeboard_delta_time[0:2048:];/gt3l_freeboard_beam_segment_beam_freeboard_latitude[0:2048:];/gt3l_freeboard_beam_segment_beam_freeboard_longitude[0:2048:];/gt3l_freeboard_beam_segment_beam_freeboard_delta_time[0:2048:];/gt2r_freeboard_beam_segment_beam_freeboard_latitude[0:2048:];/gt2r_freeboard_beam_segment_beam_freeboard_longitude[0:2048:];/gt2r_freeboard_beam_segment_beam_freeboard_delta_time[0:2048:];/gt2l_freeboard_beam_segment_beam_freeboard_latitude[0:2048:];/gt2l_freeboard_beam_segment_beam_freeboard_longitude[0:2048:];/gt2l_freeboard_beam_segment_beam_freeboard_delta_time[0:2048:];/gt1r_freeboard_beam_segment_beam_freeboard_latitude[0:2048:];/gt1r_freeboard_beam_segment_beam_freeboard_longitude[0:2048:];/gt1r_freeboard_beam_segment_beam_freeboard_delta_time[0:2048:];/gt1l_freeboard_beam_segment_beam_freeboard_latitude[0:2048:];/gt1l_freeboard_beam_segment_beam_freeboard_longitude[0:2048:];/gt1l_freeboard_beam_segment_beam_freeboard_delta_time[0:2048:]
1693247344-187,ATL10-01_20200101002212_00810601_005_02.h5.dmrpp,3.573344,0.2235,2.313188,-,1.017384,get.dap,/hyrax/ngap/collections/C1241426950-NSIDC_CUAT/granules/ATL10-01_20200101002212_00810601_005_02.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_freeboard_beam_segment_beam_freeboard_latitude[0:2048:];/gt3r_freeboard_beam_segment_beam_freeboard_longitude[0:2048:];/gt3r_freeboard_beam_segment_beam_freeboard_delta_time[0:2048:];/gt3l_freeboard_beam_segment_beam_freeboard_latitude[0:2048:];/gt3l_freeboard_beam_segment_beam_freeboard_longitude[0:2048:];/gt3l_freeboard_beam_segment_beam_freeboard_delta_time[0:2048:];/gt2r_freeboard_beam_segment_beam_freeboard_latitude[0:2048:];/gt2r_freeboard_beam_segment_beam_freeboard_longitude[0:2048:];/gt2r_freeboard_beam_segment_beam_freeboard_delta_time[0:2048:];/gt2l_freeboard_beam_segment_beam_freeboard_latitude[0:2048:];/gt2l_freeboard_beam_segment_beam_freeboard_longitude[0:2048:];/gt2l_freeboard_beam_segment_beam_freeboard_delta_time[0:2048:];/gt1r_freeboard_beam_segment_beam_freeboard_latitude[0:2048:];/gt1r_freeboard_beam_segment_beam_freeboard_longitude[0:2048:];/gt1r_freeboard_beam_segment_beam_freeboard_delta_time[0:2048:];/gt1l_freeboard_beam_segment_beam_freeboard_latitude[0:2048:];/gt1l_freeboard_beam_segment_beam_freeboard_longitude[0:2048:];/gt1l_freeboard_beam_segment_beam_freeboard_delta_time[0:2048:]
1693247402-187,ATL12_20200101002212_00810601_005_02.h5.dmrpp,6.127529,0.239061,2.308636,2.297761,1.26632,get.dap,/hyrax/ngap/collections/C1241426998-NSIDC_CUAT/granules/ATL12_20200101002212_00810601_005_02.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_ssh_segments_latitude[0:8:];/gt3r_ssh_segments_longitude[0:8:];/gt3r_ssh_segments_delta_time[0:8:];/gt3l_ssh_segments_latitude[0:8:];/gt3l_ssh_segments_longitude[0:8:];/gt3l_ssh_segments_delta_time[0:8:];/gt2r_ssh_segments_latitude[0:8:];/gt2r_ssh_segments_longitude[0:8:];/gt2r_ssh_segments_delta_time[0:8:];/gt2l_ssh_segments_latitude[0:8:];/gt2l_ssh_segments_longitude[0:8:];/gt2l_ssh_segments_delta_time[0:8:];/gt1r_ssh_segments_latitude[0:8:];/gt1r_ssh_segments_longitude[0:8:];/gt1r_ssh_segments_delta_time[0:8:];/gt1l_ssh_segments_latitude[0:8:];/gt1l_ssh_segments_longitude[0:8:];/gt1l_ssh_segments_delta_time[0:8:]
